method,budget,trial,f1,seconds
Coordinate_RF,5,105,0.6457380158199341,0.7946465015411377
EXP010,5,105,0.5777426769787656,0.025114059448242188
EXPF,5,105,0.6016742057971253,0.061705827713012695
ASTRA_AGF,25,105,0.6958338467006576,0.8023600578308105
Coordinate_RF,25,105,0.7028540562419514,0.8259885311126709
EXP010,25,105,0.6391504658064885,0.026976346969604492
EXPF,25,105,0.6672980279657782,0.0946955680847168
ASTRA_AGF,50,105,0.7071876136567706,0.8837907314300537
Coordinate_RF,50,105,0.7267128992541043,0.8365437984466553
EXP010,50,105,0.6297787907149217,0.026388168334960938
EXPF,50,105,0.6664344831503655,0.10090279579162598
ASTRA_AGF,100,105,0.7183003323890818,0.9795916080474854
Coordinate_RF,100,105,0.741678580638681,0.9308338165283203
EXP010,100,105,0.6327980090967958,0.03638887405395508
EXPF,100,105,0.6639730518400155,0.11073780059814453
ASTRA_AGF,200,105,0.7294280254813661,1.1285383701324463
Coordinate_RF,200,105,0.7521365542190863,1.1476306915283203
EXP010,200,105,0.6299437255533645,0.03455018997192383
EXPF,200,105,0.6608277833940768,0.11251258850097656
ASTRA_AGF,5,106,0.6401033244266302,0.7102644443511963
Coordinate_RF,5,106,0.6419968338840224,0.7316937446594238
EXP010,5,106,0.4823502432233938,0.028821229934692383
EXPF,5,106,0.39728942606111617,0.06333708763122559
ASTRA_AGF,25,106,0.6883799156624345,0.7987408638000488
Coordinate_RF,25,106,0.6905699907314236,0.7802119255065918
EXP010,25,106,0.6075023864824193,0.029190540313720703
EXPF,25,106,0.6232246942999814,0.10011172294616699
ASTRA_AGF,50,106,0.6930596362683004,0.8814151287078857
Coordinate_RF,50,106,0.7086030157378028,0.8587737083435059
EXP010,50,106,0.617802448477467,0.02241230010986328
EXPF,50,106,0.6394906469860163,0.0956413745880127
ASTRA_AGF,100,106,0.7269188606532113,0.9876773357391357
Coordinate_RF,100,106,0.7360594337216144,0.8776063919067383
EXP010,100,106,0.6244308614207555,0.024739742279052734
EXPF,100,106,0.6578921250053598,0.07712507247924805
ASTRA_AGF,200,106,0.7435609162211055,1.1025092601776123
Coordinate_RF,200,106,0.7559803058949459,1.0754435062408447
EXP010,200,106,0.6279400169881563,0.02888631820678711
EXPF,200,106,0.6624752109508347,0.07505679130554199
ASTRA_AGF,5,107,0.6285222304216049,0.6448469161987305
Coordinate_RF,5,107,0.6274255864666869,0.7275526523590088
EXP010,5,107,0.559456016613794,0.016827821731567383
EXPF,5,107,0.4582281818593654,0.13009905815124512
ASTRA_AGF,25,107,0.6930350405058974,0.7697503566741943
Coordinate_RF,25,107,0.6961293981528264,0.7736771106719971
EXP010,25,107,0.6147249223575804,0.027242183685302734
EXPF,25,107,0.6577976350430441,0.06366276741027832
ASTRA_AGF,50,107,0.6948575363506657,0.81290602684021
Coordinate_RF,50,107,0.7034916945483999,0.8773694038391113
EXP010,50,107,0.6202728667366659,0.028125286102294922
EXPF,50,107,0.6591063804199665,0.07610106468200684
ASTRA_AGF,100,107,0.7154586284349007,0.9008970260620117
Coordinate_RF,100,107,0.7328936866796437,0.952502965927124
EXP010,100,107,0.6316447992402457,0.03219318389892578
EXPF,100,107,0.6681097027575703,0.07216000556945801
ASTRA_AGF,200,107,0.7292148121199888,1.0891542434692383
Coordinate_RF,200,107,0.7480319526360746,1.080176591873169
EXP010,200,107,0.6249127861104221,0.027783632278442383
EXPF,200,107,0.6610898666993303,0.0758364200592041
ASTRA_AGF,5,108,0.6522927663540503,0.6665008068084717
Coordinate_RF,5,108,0.6597773190027949,0.7426083087921143
EXP010,5,108,0.6145816403428321,0.017993688583374023
EXPF,5,108,0.5910643223811041,0.051757097244262695
ASTRA_AGF,25,108,0.6711661422156144,0.8272347450256348
Coordinate_RF,25,108,0.6757843217600469,0.8456311225891113
EXP010,25,108,0.6004931290627364,0.024323463439941406
EXPF,25,108,0.6184464843890606,0.07764458656311035
ASTRA_AGF,50,108,0.6740406047266396,0.8266439437866211
Coordinate_RF,50,108,0.6723333880949534,0.8355011940002441
EXP010,50,108,0.6136298553212416,0.021906137466430664
EXPF,50,108,0.6357960062204053,0.08947038650512695
ASTRA_AGF,100,108,0.6943451931185924,0.9581048488616943
Coordinate_RF,100,108,0.7107323154807557,0.9654521942138672
EXP010,100,108,0.6186669569288928,0.03077530860900879
EXPF,100,108,0.6444284360713987,0.0815742015838623
ASTRA_AGF,200,108,0.7189756492529595,1.112144947052002
Coordinate_RF,200,108,0.7345434525725466,1.0792369842529297
EXP010,200,108,0.620577434483135,0.02414679527282715
EXPF,200,108,0.6502020419650072,0.10184645652770996
ASTRA_AGF,5,109,0.651239785845258,0.6537766456604004
Coordinate_RF,5,109,0.6517467777493039,0.7916560173034668
EXP010,5,109,0.5866674476621061,0.018645286560058594
EXPF,5,109,0.5997088543375622,0.04459071159362793
ASTRA_AGF,25,109,0.6938311971976476,0.845653772354126
Coordinate_RF,25,109,0.7038050775786311,0.9203755855560303
EXP010,25,109,0.6177100056567745,0.0239255428314209
EXPF,25,109,0.6493331058385442,0.07370495796203613
ASTRA_AGF,50,109,0.7132187171084389,0.8116569519042969
Coordinate_RF,50,109,0.7221703856670737,0.8248109817504883
EXP010,50,109,0.6169567548260827,0.020174264907836914
EXPF,50,109,0.6547635182410639,0.07259225845336914
ASTRA_AGF,100,109,0.7114067264847304,0.954904317855835
Coordinate_RF,100,109,0.7370140905055015,0.9194014072418213
EXP010,100,109,0.6171086391800813,0.024641036987304688
EXPF,100,109,0.6580144406059698,0.07375097274780273
ASTRA_AGF,200,109,0.73437711012949,1.1543076038360596
Coordinate_RF,200,109,0.748050728046999,1.1132960319519043
EXP010,200,109,0.6195976063322007,0.027303695678710938
EXPF,200,109,0.6589126715757312,0.07317709922790527
ASTRA_AGF,5,110,0.6551049802140784,0.6796479225158691
Coordinate_RF,5,110,0.6563439261017341,0.664353609085083
EXP010,5,110,0.628022553693432,0.021442413330078125
EXPF,5,110,0.5683898541838781,0.1344912052154541
ASTRA_AGF,25,110,0.6651550002758191,0.7955012321472168
Coordinate_RF,25,110,0.6729480188812809,0.829639196395874
EXP010,25,110,0.6270418331619539,0.027543306350708008
EXPF,25,110,0.6671265353010242,0.08735537528991699
ASTRA_AGF,50,110,0.68885183775853,0.8212845325469971
Coordinate_RF,50,110,0.6992897644150148,0.8264715671539307
EXP010,50,110,0.6158530737349068,0.029684066772460938
EXPF,50,110,0.6415343379271772,0.07129573822021484
ASTRA_AGF,100,110,0.7226338453738574,0.879619836807251
Coordinate_RF,100,110,0.7317899280097816,0.9708869457244873
EXP010,100,110,0.6242986420403125,0.029712677001953125
EXPF,100,110,0.6564132675941531,0.07512545585632324
ASTRA_AGF,200,110,0.7257888514654665,1.198211669921875
Coordinate_RF,200,110,0.741657467891722,1.075998306274414
EXP010,200,110,0.6249058905718553,0.024847030639648438
EXPF,200,110,0.6521020826601185,0.0819859504699707
ASTRA_AGF,5,111,0.6612022619515148,0.6654574871063232
Coordinate_RF,5,111,0.6620462870185152,0.6864447593688965
EXP010,5,111,0.5923592702896778,0.01591038703918457
EXPF,5,111,0.5985989430740835,0.04606056213378906
ASTRA_AGF,25,111,0.6733909807137374,0.7639586925506592
Coordinate_RF,25,111,0.6711080340252726,0.8142738342285156
EXP010,25,111,0.6116049679937282,0.024488210678100586
EXPF,25,111,0.6369137547569438,0.07918715476989746
ASTRA_AGF,50,111,0.6685957186975366,0.8358197212219238
Coordinate_RF,50,111,0.66778908346163,0.8299264907836914
EXP010,50,111,0.6244393275329715,0.029103994369506836
EXPF,50,111,0.6509630607107427,0.07965660095214844
ASTRA_AGF,100,111,0.6816362796412988,0.901984453201294
Coordinate_RF,100,111,0.7006360824927995,0.9427196979522705
EXP010,100,111,0.6280576973005002,0.02224111557006836
EXPF,100,111,0.6531523883476383,0.07272481918334961
ASTRA_AGF,200,111,0.7218506646868228,1.1275756359100342
Coordinate_RF,200,111,0.7376775762170477,1.1674487590789795
EXP010,200,111,0.6302682220294629,0.023405790328979492
EXPF,200,111,0.6593211042398026,0.07285785675048828
ASTRA_AGF,5,112,0.6555623363643077,0.663628101348877
Coordinate_RF,5,112,0.6531418727907341,0.6740140914916992
EXP010,5,112,0.6143630023503177,0.016210556030273438
EXPF,5,112,0.6005671901420631,0.05862617492675781
ASTRA_AGF,25,112,0.6968686613701297,0.8217172622680664
Coordinate_RF,25,112,0.6997181933781587,0.7946767807006836
EXP010,25,112,0.6204178192645737,0.02257061004638672
EXPF,25,112,0.6470448725214777,0.07586431503295898
ASTRA_AGF,50,112,0.7115263223673641,0.87434983253479
Coordinate_RF,50,112,0.7189382703245167,0.8266863822937012
EXP010,50,112,0.6248042291262832,0.024738550186157227
EXPF,50,112,0.6512436764872801,0.07411479949951172
ASTRA_AGF,100,112,0.724289723410924,0.9121754169464111
Coordinate_RF,100,112,0.7378365527613505,0.9006054401397705
EXP010,100,112,0.628992688541465,0.030449867248535156
EXPF,100,112,0.6630168410049635,0.12721657752990723
ASTRA_AGF,200,112,0.7319297287544051,1.1491782665252686
Coordinate_RF,200,112,0.7503316529801809,1.1521031856536865
EXP010,200,112,0.6251821453252909,0.02219986915588379
EXPF,200,112,0.6635991225160668,0.0668022632598877
ASTRA_AGF,5,113,0.6535272169175563,0.6752347946166992
Coordinate_RF,5,113,0.656193664753603,0.685366153717041
EXP010,5,113,0.5834115673992495,0.0223386287689209
EXPF,5,113,0.5283271967116916,0.0480341911315918
ASTRA_AGF,25,113,0.6956246049212547,0.8466246128082275
Coordinate_RF,25,113,0.7007327984213989,0.8004064559936523
EXP010,25,113,0.6230969095168857,0.020543813705444336
EXPF,25,113,0.6563475225012185,0.06593990325927734
ASTRA_AGF,50,113,0.7028335287120173,0.8965113162994385
Coordinate_RF,50,113,0.7133305688929866,0.8903770446777344
EXP010,50,113,0.6179522065943917,0.027338027954101562
EXPF,50,113,0.6432058319982135,0.07492518424987793
ASTRA_AGF,100,113,0.7182712810646956,0.8901345729827881
Coordinate_RF,100,113,0.7298752797872756,0.8948619365692139
EXP010,100,113,0.6151479860114625,0.02818465232849121
EXPF,100,113,0.6517704923445624,0.07909154891967773
ASTRA_AGF,200,113,0.7385708677379669,1.0653042793273926
Coordinate_RF,200,113,0.7570714967392393,1.1766908168792725
EXP010,200,113,0.6226664428585469,0.023431777954101562
EXPF,200,113,0.654798085718068,0.0733025074005127
ASTRA_AGF,5,114,0.6530033582355155,0.6685595512390137
Coordinate_RF,5,114,0.6505592566525853,0.6780416965484619
EXP010,5,114,0.6157960183135107,0.02036762237548828
EXPF,5,114,0.5782321980058217,0.057329416275024414
ASTRA_AGF,25,114,0.6693170971545901,0.7894735336303711
Coordinate_RF,25,114,0.6726457073751513,0.8115496635437012
EXP010,25,114,0.6112692442507608,0.03190040588378906
EXPF,25,114,0.6430370739938907,0.0760335922241211
ASTRA_AGF,50,114,0.69429839829098,0.8649494647979736
Coordinate_RF,50,114,0.7136776594985313,0.948089599609375
EXP010,50,114,0.6209819693274587,0.028543710708618164
EXPF,50,114,0.6581724322729443,0.06931138038635254
ASTRA_AGF,100,114,0.7038163255080635,0.9076981544494629
Coordinate_RF,100,114,0.7280315993274757,0.8984358310699463
EXP010,100,114,0.6208602439816939,0.032140493392944336
EXPF,100,114,0.6532272668892375,0.0774996280670166
ASTRA_AGF,200,114,0.7278641415697857,1.1006832122802734
Coordinate_RF,200,114,0.7444901345629015,1.1325969696044922
EXP010,200,114,0.6217182669081656,0.02359795570373535
EXPF,200,114,0.6571329106594513,0.06839942932128906
ASTRA_AGF,5,115,0.6343876373695319,0.7397222518920898
Coordinate_RF,5,115,0.6301911098770235,0.6878631114959717
EXP010,5,115,0.5014312339608489,0.0263364315032959
EXPF,5,115,0.5248055745840321,0.0428621768951416
ASTRA_AGF,25,115,0.6709605351556301,0.7845237255096436
Coordinate_RF,25,115,0.6779525846640374,0.8009138107299805
EXP010,25,115,0.595348055144403,0.0234372615814209
EXPF,25,115,0.6235999589561556,0.12392210960388184
ASTRA_AGF,50,115,0.7118327149974505,0.8492486476898193
Coordinate_RF,50,115,0.7294840779167007,0.925788164138794
EXP010,50,115,0.6256048457956311,0.024631738662719727
EXPF,50,115,0.6591308503222282,0.12115263938903809
ASTRA_AGF,100,115,0.7260188718495605,0.9251065254211426
Coordinate_RF,100,115,0.7376954920115717,0.9081623554229736
EXP010,100,115,0.6239627673099781,0.023789644241333008
EXPF,100,115,0.6642563292830976,0.08015823364257812
ASTRA_AGF,200,115,0.7338901800223713,1.20003342628479
Coordinate_RF,200,115,0.751336444720834,1.076636552810669
EXP010,200,115,0.6199259605794385,0.02711796760559082
EXPF,200,115,0.6578250004675484,0.09547185897827148
ASTRA_AGF,5,116,0.6567737066134351,0.7197456359863281
Coordinate_RF,5,116,0.6546323081952683,0.680274248123169
EXP010,5,116,0.5887243466162986,0.016625642776489258
EXPF,5,116,0.6134130379792597,0.05354022979736328
ASTRA_AGF,25,116,0.6771433004835583,0.760530948638916
Coordinate_RF,25,116,0.6866923433784564,0.7741775512695312
EXP010,25,116,0.6173112936904659,0.029610395431518555
EXPF,25,116,0.6472516858747478,0.07702445983886719
ASTRA_AGF,50,116,0.7042665754658886,0.8580715656280518
Coordinate_RF,50,116,0.719892285223432,0.87001633644104
EXP010,50,116,0.6178877984425112,0.0233919620513916
EXPF,50,116,0.6482072738893407,0.06866741180419922
ASTRA_AGF,100,116,0.7105952709297123,0.9363269805908203
Coordinate_RF,100,116,0.7274626264041665,0.8975491523742676
EXP010,100,116,0.6229908200849509,0.03230690956115723
EXPF,100,116,0.659509084325302,0.07903265953063965
ASTRA_AGF,200,116,0.7378751410059471,1.107912302017212
Coordinate_RF,200,116,0.7523905390519889,1.103985071182251
EXP010,200,116,0.6243971050495016,0.027155160903930664
EXPF,200,116,0.662607424125367,0.08275699615478516
ASTRA_AGF,5,117,0.663040862834558,0.711428165435791
Coordinate_RF,5,117,0.6636464860600211,0.729337215423584
EXP010,5,117,0.5558506388115791,0.020084381103515625
EXPF,5,117,0.5617881968910614,0.04185819625854492
ASTRA_AGF,25,117,0.6877814131637617,0.7808184623718262
Coordinate_RF,25,117,0.6927105974863578,0.7792656421661377
EXP010,25,117,0.6009506749989207,0.03175640106201172
EXPF,25,117,0.639848298174448,0.08710169792175293
ASTRA_AGF,50,117,0.696636648055412,0.888397216796875
Coordinate_RF,50,117,0.7042443890167817,0.8262288570404053
EXP010,50,117,0.6121003809598649,0.022131681442260742
EXPF,50,117,0.638226727601504,0.07631731033325195
ASTRA_AGF,100,117,0.7116242566926412,0.9697916507720947
Coordinate_RF,100,117,0.7176753346151309,0.9021952152252197
EXP010,100,117,0.6137479074856342,0.034035682678222656
EXPF,100,117,0.6472842001979326,0.07505989074707031
ASTRA_AGF,200,117,0.7243586720245974,1.1032359600067139
Coordinate_RF,200,117,0.7407103080494881,1.1537868976593018
EXP010,200,117,0.6182002909700592,0.02641606330871582
EXPF,200,117,0.6560738287516232,0.08182764053344727
ASTRA_AGF,5,118,0.6547892565421882,0.6534512042999268
Coordinate_RF,5,118,0.6566388308297578,0.7414669990539551
EXP010,5,118,0.6033301078788905,0.022902965545654297
EXPF,5,118,0.6021802931620657,0.1192934513092041
ASTRA_AGF,25,118,0.6904175580424718,0.7695028781890869
Coordinate_RF,25,118,0.6923127622180074,0.7837169170379639
EXP010,25,118,0.6205062579534735,0.03197050094604492
EXPF,25,118,0.6454587180819564,0.0808103084564209
ASTRA_AGF,50,118,0.6927246508658336,0.8298754692077637
Coordinate_RF,50,118,0.7113608027097915,0.9229848384857178
EXP010,50,118,0.6151607365122433,0.02922654151916504
EXPF,50,118,0.6528488410825697,0.07715654373168945
ASTRA_AGF,100,118,0.7173315090952179,0.9421772956848145
Coordinate_RF,100,118,0.7324510576767158,0.9638397693634033
EXP010,100,118,0.6256321560411002,0.022594690322875977
EXPF,100,118,0.6533213701108705,0.07654786109924316
ASTRA_AGF,200,118,0.731508416703348,1.1042070388793945
Coordinate_RF,200,118,0.7498658432861453,1.14638352394104
EXP010,200,118,0.6243378626005166,0.024480819702148438
EXPF,200,118,0.6528921196042814,0.08207130432128906
ASTRA_AGF,5,119,0.6536414843378318,0.6825575828552246
Coordinate_RF,5,119,0.6532185306178518,0.6998770236968994
EXP010,5,119,0.6048339202992822,0.020105361938476562
EXPF,5,119,0.6005876003744086,0.042736053466796875
ASTRA_AGF,25,119,0.6720281055653351,0.8547272682189941
Coordinate_RF,25,119,0.6696340515115559,0.8012781143188477
EXP010,25,119,0.5974471144541449,0.03425240516662598
EXPF,25,119,0.6269891743925051,0.06865715980529785
ASTRA_AGF,50,119,0.7027160429195115,0.8502798080444336
Coordinate_RF,50,119,0.7058637305014636,0.9267494678497314
EXP010,50,119,0.6172126263016238,0.026366233825683594
EXPF,50,119,0.6461712250970317,0.07736325263977051
ASTRA_AGF,100,119,0.722134055909456,0.9164013862609863
Coordinate_RF,100,119,0.7395311262747037,0.9835400581359863
EXP010,100,119,0.6089153432085508,0.02597975730895996
EXPF,100,119,0.6516783063510972,0.08433055877685547
ASTRA_AGF,200,119,0.7357920094156063,1.1176786422729492
Coordinate_RF,200,119,0.7489065722903743,1.0718605518341064
EXP010,200,119,0.6191340183957036,0.03225207328796387
EXPF,200,119,0.65636697903231,0.07853937149047852
ASTRA_AGF,5,120,0.657298051314642,0.7153630256652832
Coordinate_RF,5,120,0.6550645279653416,0.7018847465515137
EXP010,5,120,0.5813404265849067,0.022081851959228516
EXPF,5,120,0.5623888444986572,0.04723381996154785
ASTRA_AGF,25,120,0.6916644765576342,0.8471851348876953
Coordinate_RF,25,120,0.7013899156153535,0.7821662425994873
EXP010,25,120,0.63176604611431,0.03262209892272949
EXPF,25,120,0.6430470259829228,0.07514762878417969
ASTRA_AGF,50,120,0.7002773915378164,0.8335394859313965
Coordinate_RF,50,120,0.7109576464610042,0.8505542278289795
EXP010,50,120,0.6181406586249221,0.020853519439697266
EXPF,50,120,0.6538612990859933,0.07622599601745605
ASTRA_AGF,100,120,0.7139244271078857,0.9077541828155518
Coordinate_RF,100,120,0.7241532344839706,0.9801311492919922
EXP010,100,120,0.6193332083287981,0.05390477180480957
EXPF,100,120,0.6605808082081441,0.08774662017822266
ASTRA_AGF,200,120,0.7274911007310486,1.1053714752197266
Coordinate_RF,200,120,0.743463167469172,1.1119163036346436
EXP010,200,120,0.6239571852290442,0.03311300277709961
EXPF,200,120,0.6658152687444934,0.08712196350097656
ASTRA_AGF,5,121,0.6506767172075878,0.7658984661102295
Coordinate_RF,5,121,0.6502340469906952,0.6971077919006348
EXP010,5,121,0.5639512177673808,0.017102956771850586
EXPF,5,121,0.570533640864038,0.047354698181152344
ASTRA_AGF,25,121,0.6937443538551811,0.9143075942993164
Coordinate_RF,25,121,0.6998192074258958,0.8018515110015869
EXP010,25,121,0.6042173921698663,0.030443668365478516
EXPF,25,121,0.6337767920424309,0.08205723762512207
ASTRA_AGF,50,121,0.7115446716101462,0.829657793045044
Coordinate_RF,50,121,0.7187604147112912,0.8490252494812012
EXP010,50,121,0.6085017759013251,0.0561823844909668
EXPF,50,121,0.6390624517502893,0.08480477333068848
ASTRA_AGF,100,121,0.712640787095129,0.9297928810119629
Coordinate_RF,100,121,0.7213252510960908,0.9539315700531006
EXP010,100,121,0.6177198222333556,0.023295879364013672
EXPF,100,121,0.6413375928104142,0.08234357833862305
ASTRA_AGF,200,121,0.7321942353143726,1.119985818862915
Coordinate_RF,200,121,0.7502991286136484,1.0761711597442627
EXP010,200,121,0.625058358169253,0.022656917572021484
EXPF,200,121,0.6606052890377669,0.08592700958251953
ASTRA_AGF,5,122,0.6534423019041543,0.6807413101196289
Coordinate_RF,5,122,0.6493630531006537,0.7146389484405518
EXP010,5,122,0.6026430047229674,0.033338069915771484
EXPF,5,122,0.5199440331458975,0.05303359031677246
ASTRA_AGF,25,122,0.7091925656847133,0.7838764190673828
Coordinate_RF,25,122,0.7114915936398811,0.8974759578704834
EXP010,25,122,0.6129416230104835,0.02956247329711914
EXPF,25,122,0.6485491691031265,0.09009671211242676
ASTRA_AGF,50,122,0.7089657955216977,0.8275542259216309
Coordinate_RF,50,122,0.7162901604486144,0.8575229644775391
EXP010,50,122,0.620562007837186,0.026710987091064453
EXPF,50,122,0.6566727883247082,0.08538222312927246
ASTRA_AGF,100,122,0.711020100555766,0.8812148571014404
Coordinate_RF,100,122,0.7259567559863164,0.9635488986968994
EXP010,100,122,0.6228080286490743,0.030872106552124023
EXPF,100,122,0.6596514259916132,0.08581328392028809
ASTRA_AGF,200,122,0.7298604501992869,1.1998648643493652
Coordinate_RF,200,122,0.7455229215649977,1.0921413898468018
EXP010,200,122,0.6210208061688928,0.029599905014038086
EXPF,200,122,0.6492841820813957,0.11129403114318848
ASTRA_AGF,5,123,0.6552464199022328,0.6707637310028076
Coordinate_RF,5,123,0.6534644060380143,0.674893856048584
EXP010,5,123,0.6179831817713567,0.023047924041748047
EXPF,5,123,0.5936038342870713,0.05351686477661133
ASTRA_AGF,25,123,0.685064926148421,0.8167903423309326
Coordinate_RF,25,123,0.6950172941379116,0.8288958072662354
EXP010,25,123,0.618526173790601,0.026691198348999023
EXPF,25,123,0.6361098236382469,0.08997988700866699
ASTRA_AGF,50,123,0.6962173686782135,0.8462376594543457
Coordinate_RF,50,123,0.7104496002701274,0.8714392185211182
EXP010,50,123,0.615199357868548,0.02884840965270996
EXPF,50,123,0.6445286696285555,0.08685851097106934
ASTRA_AGF,100,123,0.705551218090147,0.9305672645568848
Coordinate_RF,100,123,0.7264526700769426,0.9355771541595459
EXP010,100,123,0.6244036555581438,0.030038118362426758
EXPF,100,123,0.6475331946992566,0.09481644630432129
ASTRA_AGF,200,123,0.7334728382837146,1.1565821170806885
Coordinate_RF,200,123,0.7476243090907846,1.0735008716583252
EXP010,200,123,0.6227032782524694,0.0390625
EXPF,200,123,0.6578307661197543,0.10332798957824707
ASTRA_AGF,5,124,0.6536206967878593,0.6809825897216797
Coordinate_RF,5,124,0.6514616703214848,0.6638357639312744
EXP010,5,124,0.6061955846557885,0.026778697967529297
EXPF,5,124,0.5839260878046846,0.06735849380493164
ASTRA_AGF,25,124,0.6574059921467312,0.7975020408630371
Coordinate_RF,25,124,0.6665842190258032,0.8882067203521729
EXP010,25,124,0.5937523888635379,0.04592537879943848
EXPF,25,124,0.6353142478543666,0.10214757919311523
ASTRA_AGF,50,124,0.6890640938148471,0.856065034866333
Coordinate_RF,50,124,0.6955567627008434,0.8783061504364014
EXP010,50,124,0.6115346902482957,0.03246188163757324
EXPF,50,124,0.648065132813805,0.07340359687805176
ASTRA_AGF,100,124,0.723433694082295,0.9398288726806641
Coordinate_RF,100,124,0.7394563787514851,0.8881640434265137
EXP010,100,124,0.6195082253849208,0.022661447525024414
EXPF,100,124,0.6588017916607972,0.0669853687286377
ASTRA_AGF,200,124,0.7346466240107005,1.1367976665496826
Coordinate_RF,200,124,0.752481177011879,1.0997111797332764
EXP010,200,124,0.6225340571040097,0.025027751922607422
EXPF,200,124,0.6539953125924629,0.06806659698486328
ASTRA_AGF,5,125,0.6551166757147819,0.6610946655273438
Coordinate_RF,5,125,0.6543284181977039,0.6468074321746826
EXP010,5,125,0.6055736492427415,0.022420167922973633
EXPF,5,125,0.577803903942874,0.048329830169677734
ASTRA_AGF,25,125,0.6789439585848532,0.7699832916259766
Coordinate_RF,25,125,0.6815806847730184,0.8560686111450195
EXP010,25,125,0.625473585406298,0.02603769302368164
EXPF,25,125,0.6303141956154972,0.06952381134033203
ASTRA_AGF,50,125,0.6878401293235387,0.8590219020843506
Coordinate_RF,50,125,0.6931523870107225,0.8193964958190918
EXP010,50,125,0.6169086998451853,0.027880191802978516
EXPF,50,125,0.6325736116201988,0.0822000503540039
ASTRA_AGF,100,125,0.7034984003120218,0.8995141983032227
Coordinate_RF,100,125,0.7123343574057693,0.9084193706512451
EXP010,100,125,0.6223824075204076,0.024432897567749023
EXPF,100,125,0.6484982815125364,0.07025933265686035
ASTRA_AGF,200,125,0.736491459554647,1.1151759624481201
Coordinate_RF,200,125,0.7453547210257091,1.1860551834106445
EXP010,200,125,0.6209225910238798,0.025774002075195312
EXPF,200,125,0.6571772707592336,0.08088898658752441
ASTRA_AGF,5,126,0.660493084970618,0.6826212406158447
Coordinate_RF,5,126,0.6612761391490123,0.766167402267456
EXP010,5,126,0.574000069084311,0.016834497451782227
EXPF,5,126,0.5012573172036878,0.05107998847961426
ASTRA_AGF,25,126,0.6844514520349201,0.7805085182189941
Coordinate_RF,25,126,0.6961640494564632,0.7902352809906006
EXP010,25,126,0.6071935153436665,0.02388763427734375
EXPF,25,126,0.6351531637045668,0.07925724983215332
ASTRA_AGF,50,126,0.6934126987370582,0.9355685710906982
Coordinate_RF,50,126,0.7025384856561208,0.8474321365356445
EXP010,50,126,0.6198221070556944,0.02065253257751465
EXPF,50,126,0.6462718148889365,0.07515788078308105
ASTRA_AGF,100,126,0.7115391711525357,0.8804426193237305
Coordinate_RF,100,126,0.7274635444910755,0.9022200107574463
EXP010,100,126,0.6241432738849133,0.026768207550048828
EXPF,100,126,0.6493720208653051,0.0629270076751709
ASTRA_AGF,200,126,0.7289730342770799,1.1295032501220703
Coordinate_RF,200,126,0.7472412946620444,1.160337209701538
EXP010,200,126,0.624496012488117,0.02327275276184082
EXPF,200,126,0.6542283586405102,0.08748936653137207
ASTRA_AGF,5,127,0.6551747038735094,0.6605041027069092
Coordinate_RF,5,127,0.6617036812150808,0.6501548290252686
EXP010,5,127,0.527817609232296,0.030440807342529297
EXPF,5,127,0.563630472105344,0.05078601837158203
ASTRA_AGF,25,127,0.6922580869439265,0.7760329246520996
Coordinate_RF,25,127,0.6966589444910907,0.799436092376709
EXP010,25,127,0.6257624197244405,0.026421546936035156
EXPF,25,127,0.6434791797393533,0.07110452651977539
ASTRA_AGF,50,127,0.7090711669288283,0.8755736351013184
Coordinate_RF,50,127,0.7223952907807154,0.980729341506958
EXP010,50,127,0.6140681447065942,0.024774789810180664
EXPF,50,127,0.6526769167874908,0.07715940475463867
ASTRA_AGF,100,127,0.7247631469426274,0.9538769721984863
Coordinate_RF,100,127,0.7387459928920701,0.9644114971160889
EXP010,100,127,0.6124853085919973,0.026408910751342773
EXPF,100,127,0.6502871220048664,0.089111328125
ASTRA_AGF,200,127,0.7293503076146297,1.161825180053711
Coordinate_RF,200,127,0.7472991002742578,1.1447079181671143
EXP010,200,127,0.6247941510478179,0.043280601501464844
EXPF,200,127,0.6524260503461884,0.1393294334411621
ASTRA_AGF,5,128,0.6390761513309022,0.6763982772827148
Coordinate_RF,5,128,0.6405770126776922,0.7509317398071289
EXP010,5,128,0.5399345574007555,0.03157448768615723
EXPF,5,128,0.5311662358224555,0.06676602363586426
ASTRA_AGF,25,128,0.700008469105531,0.7993993759155273
Coordinate_RF,25,128,0.6986961783834138,0.8432157039642334
EXP010,25,128,0.5774098085040978,0.034801483154296875
EXPF,25,128,0.6000014604255339,0.10271549224853516
ASTRA_AGF,50,128,0.7071564672430476,0.8701331615447998
Coordinate_RF,50,128,0.7174490152245967,0.9181926250457764
EXP010,50,128,0.6027625789369984,0.031177997589111328
EXPF,50,128,0.6188970908924132,0.10554718971252441
ASTRA_AGF,100,128,0.7268152662045048,0.9251143932342529
Coordinate_RF,100,128,0.740813299308331,0.9436526298522949
EXP010,100,128,0.6231092330574456,0.03314042091369629
EXPF,100,128,0.6450754379930955,0.0992124080657959
ASTRA_AGF,200,128,0.7298120969545303,1.0681841373443604
Coordinate_RF,200,128,0.7479435767403654,1.1817958354949951
EXP010,200,128,0.6272335852573586,0.0401918888092041
EXPF,200,128,0.6572410735957769,0.11648678779602051
ASTRA_AGF,5,129,0.6521632750168733,0.6976993083953857
Coordinate_RF,5,129,0.6553233758505185,0.7320148944854736
