file,method,budget,episodes,mean,population_sd,repeat
audit.json,LR60_smooth,100,10,0.6834409363576284,0.008129967433770332,False
audit.json,RF60,100,10,0.6734230501073231,0.006460030257336748,False
audit.json,RF60_smooth,100,10,0.7018778568187909,0.007380947480194265,False
audit.json,blend_0.00,100,10,0.6734230501073231,0.006460030257336748,False
audit.json,blend_0.25,100,10,0.6747221281879764,0.006256845604284032,False
audit.json,blend_0.50,100,10,0.6661057521297701,0.007204642708821029,False
audit.json,blend_0.75,100,10,0.6282859208223848,0.005183965520624615,False
audit.json,blend_1.00,100,10,0.5286756163511137,0.0005109003032926276,False
audit.json,pool_F,100,10,0.6619010882484377,0.006922320699593483,False
audit.json,pool_H,100,10,0.6616688895044438,0.0076134446282678635,False
audit.json,pool_RF60,100,10,0.6801688428074346,0.0049024149258543905,False
audit.json,pool_RF60_smooth,100,10,0.7072888307859858,0.005938976776890836,False
audit.json,pool_blend_0.00,100,10,0.6801688428074346,0.0049024149258543905,False
audit.json,pool_blend_0.25,100,10,0.6828408998163883,0.004846903285705889,False
audit.json,pool_blend_0.50,100,10,0.6694402805451023,0.005967960343950552,False
audit.json,pool_blend_0.75,100,10,0.6213786616096033,0.004883188286721007,False
audit.json,pool_blend_1.00,100,10,0.5286756163511137,0.0005109003032926276,False
audit.json,pool_metric,100,10,0.6501517660138261,0.006778632217027137,False
audit.json,EXP010,200,10,0.6239824550341563,0.003646326006963635,False
audit.json,EXPF,200,10,0.6586638928486178,0.004417220270085537,False
audit.json,H_4k,200,10,0.6563420633924667,0.0038758284080931907,False
audit.json,H_half,200,10,0.6490871951025553,0.003713949023743004,False
audit.json,H_k,200,10,0.6582452245455478,0.004046819393992734,False
audit.json,H_mean,200,10,0.6590916462258982,0.004085558180307973,False
audit.json,LR60,200,10,0.6832754015658893,0.006498761018422902,False
audit.json,LR60_smooth,200,10,0.6957633844226272,0.007895541269670478,False
audit.json,RF60,200,10,0.6897290842071313,0.004702825756916714,False
audit.json,RF60_smooth,200,10,0.7191926670186808,0.006286531768048763,False
audit.json,blend_0.00,200,10,0.6897290842071313,0.004702825756916714,False
audit.json,blend_0.25,200,10,0.6889268086319001,0.004388196053434311,False
audit.json,blend_0.50,200,10,0.677062021089697,0.004138615242136892,False
audit.json,blend_0.75,200,10,0.6360276454546421,0.0034710291252325266,False
audit.json,blend_1.00,200,10,0.527667027033351,0.0005816045677102266,False
